subtitle_index,start_time,end_time,start_seconds,end_seconds,frame_count,diff_time_ms,timestamp,iso,shutter,fnum,ev,color_md,focal_len,latitude,longitude,rel_alt,abs_alt,ct
3568,"00:01:59,008","00:01:59,042",119.008,119.042,3568,34,2026-06-09 08:36:32.444,250.0,1/2500.0,1.8,0.0,default,24.0,32.103024,35.209429,30.9,731.482,5350.0
3569,"00:01:59,042","00:01:59,075",119.042,119.075,3569,33,2026-06-09 08:36:32.477,250.0,1/2500.0,1.8,0.0,default,24.0,32.103024,35.209429,30.9,731.482,5349.0
3570,"00:01:59,075","00:01:59,108",119.075,119.108,3570,33,2026-06-09 08:36:32.510,250.0,1/2500.0,1.8,0.0,default,24.0,32.103013,35.209437,30.9,731.482,5347.0
3571,"00:01:59,108","00:01:59,142",119.108,119.142,3571,34,2026-06-09 08:36:32.544,250.0,1/2500.0,1.8,0.0,default,24.0,32.103013,35.209437,30.9,731.482,5346.0
3572,"00:01:59,142","00:01:59,175",119.142,119.175,3572,33,2026-06-09 08:36:32.577,250.0,1/2500.0,1.8,0.0,default,24.0,32.103013,35.209437,30.9,731.482,5344.0
3573,"00:01:59,175","00:01:59,208",119.175,119.208,3573,33,2026-06-09 08:36:32.611,250.0,1/2500.0,1.8,0.0,default,24.0,32.103002,35.209445,30.9,731.482,5342.0
3574,"00:01:59,208","00:01:59,242",119.208,119.242,3574,34,2026-06-09 08:36:32.644,250.0,1/2500.0,1.8,0.0,default,24.0,32.103002,35.209445,30.9,731.482,5341.0
3575,"00:01:59,242","00:01:59,275",119.242,119.275,3575,33,2026-06-09 08:36:32.678,250.0,1/2500.0,1.8,0.0,default,24.0,32.103002,35.209445,30.9,731.482,5339.0
3576,"00:01:59,275","00:01:59,309",119.275,119.309,3576,34,2026-06-09 08:36:32.711,250.0,1/2500.0,1.8,0.0,default,24.0,32.102991,35.209453,30.9,731.482,5337.0
3577,"00:01:59,309","00:01:59,342",119.309,119.342,3577,33,2026-06-09 08:36:32.744,250.0,1/2500.0,1.8,0.0,default,24.0,32.102991,35.209453,30.9,731.482,5335.0
3578,"00:01:59,342","00:01:59,375",119.342,119.375,3578,33,2026-06-09 08:36:32.778,250.0,1/2500.0,1.8,0.0,default,24.0,32.102991,35.209453,30.9,731.482,5332.0
3579,"00:01:59,375","00:01:59,409",119.375,119.409,3579,34,2026-06-09 08:36:32.811,240.0,1/2500.0,1.8,0.0,default,24.0,32.102979,35.209461,30.9,731.482,5330.0
3580,"00:01:59,409","00:01:59,442",119.409,119.442,3580,33,2026-06-09 08:36:32.844,240.0,1/2500.0,1.8,0.0,default,24.0,32.102979,35.209461,30.9,731.482,5329.0
3581,"00:01:59,442","00:01:59,475",119.442,119.475,3581,33,2026-06-09 08:36:32.878,240.0,1/2500.0,1.8,0.0,default,24.0,32.102979,35.209461,30.9,731.482,5327.0
3582,"00:01:59,475","00:01:59,509",119.475,119.509,3582,34,2026-06-09 08:36:32.911,240.0,1/2500.0,1.8,0.0,default,24.0,32.102968,35.209469,30.9,731.482,5326.0
3583,"00:01:59,509","00:01:59,542",119.509,119.542,3583,33,2026-06-09 08:36:32.944,230.0,1/2500.0,1.8,0.0,default,24.0,32.102968,35.209469,30.9,731.482,5324.0
3584,"00:01:59,542","00:01:59,575",119.542,119.575,3584,33,2026-06-09 08:36:32.978,230.0,1/2500.0,1.8,0.0,default,24.0,32.102968,35.209469,30.9,731.482,5322.0
3585,"00:01:59,575","00:01:59,609",119.575,119.609,3585,34,2026-06-09 08:36:33.011,230.0,1/2500.0,1.8,0.0,default,24.0,32.102957,35.209477,30.9,731.482,5319.0
3586,"00:01:59,609","00:01:59,642",119.609,119.642,3586,33,2026-06-09 08:36:33.044,230.0,1/2500.0,1.8,0.0,default,24.0,32.102957,35.209477,30.9,731.482,5317.0
3587,"00:01:59,642","00:01:59,676",119.642,119.676,3587,34,2026-06-09 08:36:33.078,230.0,1/2500.0,1.8,0.0,default,24.0,32.102957,35.209477,30.9,731.482,5315.0
3588,"00:01:59,676","00:01:59,709",119.676,119.709,3588,33,2026-06-09 08:36:33.111,230.0,1/2500.0,1.8,0.0,default,24.0,32.102946,35.209486,30.9,731.482,5313.0
3589,"00:01:59,709","00:01:59,742",119.709,119.742,3589,33,2026-06-09 08:36:33.144,230.0,1/2500.0,1.8,0.0,default,24.0,32.102946,35.209486,30.9,731.482,5311.0
3590,"00:01:59,742","00:01:59,776",119.742,119.776,3590,34,2026-06-09 08:36:33.178,230.0,1/2500.0,1.8,0.0,default,24.0,32.102946,35.209486,30.9,731.482,5309.0
3591,"00:01:59,776","00:01:59,809",119.776,119.809,3591,33,2026-06-09 08:36:33.211,230.0,1/2500.0,1.8,0.0,default,24.0,32.102935,35.209494,30.9,731.482,5308.0
3592,"00:01:59,809","00:01:59,842",119.809,119.842,3592,33,2026-06-09 08:36:33.244,230.0,1/2500.0,1.8,0.0,default,24.0,32.102935,35.209494,30.9,731.482,5307.0
3593,"00:01:59,842","00:01:59,876",119.842,119.876,3593,34,2026-06-09 08:36:33.279,230.0,1/2500.0,1.8,0.0,default,24.0,32.102935,35.209494,30.9,731.482,5306.0
3594,"00:01:59,876","00:01:59,909",119.876,119.909,3594,33,2026-06-09 08:36:33.311,230.0,1/2500.0,1.8,0.0,default,24.0,32.102924,35.209502,30.9,731.482,5305.0
3595,"00:01:59,909","00:01:59,942",119.909,119.942,3595,33,2026-06-09 08:36:33.345,230.0,1/2500.0,1.8,0.0,default,24.0,32.102924,35.209502,30.9,731.482,5305.0
3596,"00:01:59,942","00:01:59,976",119.942,119.976,3596,34,2026-06-09 08:36:33.379,230.0,1/2500.0,1.8,0.0,default,24.0,32.102924,35.209502,30.9,731.482,5305.0
3597,"00:01:59,976","00:02:00,009",119.976,120.009,3597,33,2026-06-09 08:36:33.411,230.0,1/2500.0,1.8,0.0,default,24.0,32.102913,35.20951,30.9,731.482,5306.0
3598,"00:02:00,009","00:02:00,043",120.009,120.043,3598,34,2026-06-09 08:36:33.445,230.0,1/2500.0,1.8,0.0,default,24.0,32.102913,35.20951,30.9,731.482,5306.0
3599,"00:02:00,043","00:02:00,076",120.043,120.076,3599,33,2026-06-09 08:36:33.478,240.0,1/2500.0,1.8,0.0,default,24.0,32.102913,35.20951,30.9,731.482,5307.0
3600,"00:02:00,076","00:02:00,109",120.076,120.109,3600,33,2026-06-09 08:36:33.511,240.0,1/2500.0,1.8,0.0,default,24.0,32.102902,35.209518,30.9,731.482,5309.0
3601,"00:02:00,109","00:02:00,143",120.109,120.143,3601,34,2026-06-09 08:36:33.545,240.0,1/2500.0,1.8,0.0,default,24.0,32.102902,35.209518,30.9,731.482,5311.0
3602,"00:02:00,143","00:02:00,176",120.143,120.176,3602,33,2026-06-09 08:36:33.578,240.0,1/2500.0,1.8,0.0,default,24.0,32.102902,35.209518,30.9,731.482,5312.0
3603,"00:02:00,176","00:02:00,209",120.176,120.209,3603,33,2026-06-09 08:36:33.611,240.0,1/2500.0,1.8,0.0,default,24.0,32.102891,35.209526,30.9,731.482,5315.0
3604,"00:02:00,209","00:02:00,243",120.209,120.243,3604,34,2026-06-09 08:36:33.645,260.0,1/2500.0,1.8,0.0,default,24.0,32.102891,35.209526,30.9,731.482,5318.0
3605,"00:02:00,243","00:02:00,276",120.243,120.276,3605,33,2026-06-09 08:36:33.679,260.0,1/2500.0,1.8,0.0,default,24.0,32.102891,35.209526,30.9,731.482,5322.0
3606,"00:02:00,276","00:02:00,309",120.276,120.309,3606,33,2026-06-09 08:36:33.711,260.0,1/2500.0,1.8,0.0,default,24.0,32.10288,35.209534,30.9,731.482,5325.0
3607,"00:02:00,309","00:02:00,343",120.309,120.343,3607,34,2026-06-09 08:36:33.745,270.0,1/2500.0,1.8,0.0,default,24.0,32.10288,35.209534,30.9,731.482,5328.0
3608,"00:02:00,343","00:02:00,376",120.343,120.376,3608,33,2026-06-09 08:36:33.779,270.0,1/2500.0,1.8,0.0,default,24.0,32.10287,35.209541,30.9,731.482,5331.0
3609,"00:02:00,376","00:02:00,410",120.376,120.41,3609,34,2026-06-09 08:36:33.812,270.0,1/2500.0,1.8,0.0,default,24.0,32.10287,35.209541,30.9,731.482,5335.0
3610,"00:02:00,410","00:02:00,443",120.41,120.443,3610,33,2026-06-09 08:36:33.846,270.0,1/2500.0,1.8,0.0,default,24.0,32.10287,35.209541,30.9,731.482,5338.0
3611,"00:02:00,443","00:02:00,476",120.443,120.476,3611,33,2026-06-09 08:36:33.879,280.0,1/2500.0,1.8,0.0,default,24.0,32.10287,35.209541,30.9,731.482,5342.0
3612,"00:02:00,476","00:02:00,510",120.476,120.51,3612,34,2026-06-09 08:36:33.912,280.0,1/2500.0,1.8,0.0,default,24.0,32.102859,35.209549,30.9,731.482,5346.0
3613,"00:02:00,510","00:02:00,543",120.51,120.543,3613,33,2026-06-09 08:36:33.945,280.0,1/2500.0,1.8,0.0,default,24.0,32.102859,35.209549,30.9,731.482,5349.0
3614,"00:02:00,543","00:02:00,576",120.543,120.576,3614,33,2026-06-09 08:36:33.979,280.0,1/2500.0,1.8,0.0,default,24.0,32.102859,35.209549,30.9,731.482,5353.0
3615,"00:02:00,576","00:02:00,610",120.576,120.61,3615,34,2026-06-09 08:36:34.012,280.0,1/2500.0,1.8,0.0,default,24.0,32.102849,35.209557,30.9,731.482,5356.0
3616,"00:02:00,610","00:02:00,643",120.61,120.643,3616,33,2026-06-09 08:36:34.045,290.0,1/2500.0,1.8,0.0,default,24.0,32.102849,35.209557,30.9,731.482,5359.0
3617,"00:02:00,643","00:02:00,676",120.643,120.676,3617,33,2026-06-09 08:36:34.079,290.0,1/2500.0,1.8,0.0,default,24.0,32.102849,35.209557,30.9,731.482,5362.0
3618,"00:02:00,676","00:02:00,710",120.676,120.71,3618,34,2026-06-09 08:36:34.112,290.0,1/2500.0,1.8,0.0,default,24.0,32.10284,35.209564,30.8,731.382,5364.0
3619,"00:02:00,710","00:02:00,743",120.71,120.743,3619,33,2026-06-09 08:36:34.145,290.0,1/2500.0,1.8,0.0,default,24.0,32.10284,35.209564,30.8,731.382,5367.0
3620,"00:02:00,743","00:02:00,777",120.743,120.777,3620,34,2026-06-09 08:36:34.179,290.0,1/2500.0,1.8,0.0,default,24.0,32.10284,35.209564,30.8,731.382,5368.0
3621,"00:02:00,777","00:02:00,810",120.777,120.81,3621,33,2026-06-09 08:36:34.212,290.0,1/2500.0,1.8,0.0,default,24.0,32.10283,35.209571,30.8,731.382,5369.0
3622,"00:02:00,810","00:02:00,843",120.81,120.843,3622,33,2026-06-09 08:36:34.245,290.0,1/2500.0,1.8,0.0,default,24.0,32.10283,35.209571,30.8,731.382,5370.0
3623,"00:02:00,843","00:02:00,877",120.843,120.877,3623,34,2026-06-09 08:36:34.279,290.0,1/2500.0,1.8,0.0,default,24.0,32.10283,35.209571,30.8,731.382,5372.0
3624,"00:02:00,877","00:02:00,910",120.877,120.91,3624,33,2026-06-09 08:36:34.312,310.0,1/2500.0,1.8,0.0,default,24.0,32.10282,35.209578,30.8,731.382,5373.0
3625,"00:02:00,910","00:02:00,943",120.91,120.943,3625,33,2026-06-09 08:36:34.346,310.0,1/2500.0,1.8,0.0,default,24.0,32.10282,35.209578,30.8,731.382,5373.0
3626,"00:02:00,943","00:02:00,977",120.943,120.977,3626,34,2026-06-09 08:36:34.380,310.0,1/2500.0,1.8,0.0,default,24.0,32.10282,35.209578,30.8,731.382,5375.0
3627,"00:02:00,977","00:02:01,010",120.977,121.01,3627,33,2026-06-09 08:36:34.412,310.0,1/2500.0,1.8,0.0,default,24.0,32.102811,35.209585,30.8,731.382,5375.0
3628,"00:02:01,010","00:02:01,043",121.01,121.043,3628,33,2026-06-09 08:36:34.446,310.0,1/3200.0,1.8,0.0,default,24.0,32.102811,35.209585,30.8,731.382,5375.0
3629,"00:02:01,043","00:02:01,077",121.043,121.077,3629,34,2026-06-09 08:36:34.480,310.0,1/3200.0,1.8,0.0,default,24.0,32.102811,35.209585,30.8,731.382,5375.0
3630,"00:02:01,077","00:02:01,110",121.077,121.11,3630,33,2026-06-09 08:36:34.513,310.0,1/3200.0,1.8,0.0,default,24.0,32.102803,35.209591,30.8,731.382,5374.0
3631,"00:02:01,110","00:02:01,144",121.11,121.144,3631,34,2026-06-09 08:36:34.546,310.0,1/3200.0,1.8,0.0,default,24.0,32.102803,35.209591,30.8,731.382,5373.0
3632,"00:02:01,144","00:02:01,177",121.144,121.177,3632,33,2026-06-09 08:36:34.580,310.0,1/3200.0,1.8,0.0,default,24.0,32.102803,35.209591,30.8,731.382,5372.0
3633,"00:02:01,177","00:02:01,210",121.177,121.21,3633,33,2026-06-09 08:36:34.612,310.0,1/3200.0,1.8,0.0,default,24.0,32.102794,35.209598,30.8,731.382,5371.0
3634,"00:02:01,210","00:02:01,244",121.21,121.244,3634,34,2026-06-09 08:36:34.646,330.0,1/3200.0,1.8,0.0,default,24.0,32.102794,35.209598,30.8,731.382,5370.0
3635,"00:02:01,244","00:02:01,277",121.244,121.277,3635,33,2026-06-09 08:36:34.680,330.0,1/3200.0,1.8,0.0,default,24.0,32.102794,35.209598,30.8,731.382,5369.0
3636,"00:02:01,277","00:02:01,310",121.277,121.31,3636,33,2026-06-09 08:36:34.713,330.0,1/3200.0,1.8,0.0,default,24.0,32.102787,35.209603,30.8,731.382,5369.0
3637,"00:02:01,310","00:02:01,344",121.31,121.344,3637,34,2026-06-09 08:36:34.746,330.0,1/3200.0,1.8,0.0,default,24.0,32.102787,35.209603,30.8,731.382,5368.0
3638,"00:02:01,344","00:02:01,377",121.344,121.377,3638,33,2026-06-09 08:36:34.780,330.0,1/3200.0,1.8,0.0,default,24.0,32.102787,35.209603,30.8,731.382,5368.0
3639,"00:02:01,377","00:02:01,410",121.377,121.41,3639,33,2026-06-09 08:36:34.813,330.0,1/3200.0,1.8,0.0,default,24.0,32.10278,35.209609,30.8,731.382,5367.0
3640,"00:02:01,410","00:02:01,444",121.41,121.444,3640,34,2026-06-09 08:36:34.846,330.0,1/3200.0,1.8,0.0,default,24.0,32.10278,35.209609,30.8,731.382,5367.0
3641,"00:02:01,444","00:02:01,477",121.444,121.477,3641,33,2026-06-09 08:36:34.880,330.0,1/3200.0,1.8,0.0,default,24.0,32.10278,35.209609,30.8,731.382,5366.0
3642,"00:02:01,477","00:02:01,511",121.477,121.511,3642,34,2026-06-09 08:36:34.913,330.0,1/3200.0,1.8,0.0,default,24.0,32.102774,35.209614,30.8,731.382,5364.0
3643,"00:02:01,511","00:02:01,544",121.511,121.544,3643,33,2026-06-09 08:36:34.946,330.0,1/3200.0,1.8,0.0,default,24.0,32.102774,35.209614,30.8,731.382,5362.0
3644,"00:02:01,544","00:02:01,577",121.544,121.577,3644,33,2026-06-09 08:36:34.980,350.0,1/3200.0,1.8,0.0,default,24.0,32.102774,35.209614,30.8,731.382,5360.0
3645,"00:02:01,577","00:02:01,611",121.577,121.611,3645,34,2026-06-09 08:36:35.013,350.0,1/3200.0,1.8,0.0,default,24.0,32.102768,35.209618,30.7,731.282,5358.0
3646,"00:02:01,611","00:02:01,644",121.611,121.644,3646,33,2026-06-09 08:36:35.046,350.0,1/3200.0,1.8,0.0,default,24.0,32.102768,35.209618,30.7,731.282,5356.0
3647,"00:02:01,644","00:02:01,677",121.644,121.677,3647,33,2026-06-09 08:36:35.080,350.0,1/3200.0,1.8,0.0,default,24.0,32.102768,35.209618,30.7,731.282,5354.0
3648,"00:02:01,677","00:02:01,711",121.677,121.711,3648,34,2026-06-09 08:36:35.113,350.0,1/3200.0,1.8,0.0,default,24.0,32.102763,35.209622,30.7,731.282,5351.0
3649,"00:02:01,711","00:02:01,744",121.711,121.744,3649,33,2026-06-09 08:36:35.146,350.0,1/3200.0,1.8,0.0,default,24.0,32.102763,35.209622,30.7,731.282,5348.0
3650,"00:02:01,744","00:02:01,777",121.744,121.777,3650,33,2026-06-09 08:36:35.180,350.0,1/3200.0,1.8,0.0,default,24.0,32.102763,35.209622,30.7,731.282,5345.0
3651,"00:02:01,777","00:02:01,811",121.777,121.811,3651,34,2026-06-09 08:36:35.213,350.0,1/3200.0,1.8,0.0,default,24.0,32.102758,35.209626,30.7,731.282,5342.0
3652,"00:02:01,811","00:02:01,844",121.811,121.844,3652,33,2026-06-09 08:36:35.246,350.0,1/3200.0,1.8,0.0,default,24.0,32.102758,35.209626,30.7,731.282,5340.0
3653,"00:02:01,844","00:02:01,878",121.844,121.878,3653,34,2026-06-09 08:36:35.280,350.0,1/3200.0,1.8,0.0,default,24.0,32.102758,35.209626,30.7,731.282,5338.0
3654,"00:02:01,878","00:02:01,911",121.878,121.911,3654,33,2026-06-09 08:36:35.313,350.0,1/3200.0,1.8,0.0,default,24.0,32.102754,35.209629,30.7,731.282,5336.0
3655,"00:02:01,911","00:02:01,944",121.911,121.944,3655,33,2026-06-09 08:36:35.346,370.0,1/3200.0,1.8,0.0,default,24.0,32.102754,35.209629,30.7,731.282,5334.0
3656,"00:02:01,944","00:02:01,978",121.944,121.978,3656,34,2026-06-09 08:36:35.381,370.0,1/3200.0,1.8,0.0,default,24.0,32.102754,35.209629,30.7,731.282,5333.0
3657,"00:02:01,978","00:02:02,011",121.978,122.011,3657,33,2026-06-09 08:36:35.413,370.0,1/3200.0,1.8,0.0,default,24.0,32.10275,35.209632,30.7,731.282,5332.0
3658,"00:02:02,011","00:02:02,044",122.011,122.044,3658,33,2026-06-09 08:36:35.447,370.0,1/3200.0,1.8,0.0,default,24.0,32.10275,35.209632,30.7,731.282,5332.0
3659,"00:02:02,044","00:02:02,078",122.044,122.078,3659,34,2026-06-09 08:36:35.480,370.0,1/3200.0,1.8,0.0,default,24.0,32.10275,35.209632,30.7,731.282,5331.0
3660,"00:02:02,078","00:02:02,111",122.078,122.111,3660,33,2026-06-09 08:36:35.513,380.0,1/3200.0,1.8,0.0,default,24.0,32.102747,35.209634,30.7,731.282,5330.0
3661,"00:02:02,111","00:02:02,145",122.111,122.145,3661,34,2026-06-09 08:36:35.547,380.0,1/3200.0,1.8,0.0,default,24.0,32.102747,35.209634,30.7,731.282,5330.0
3662,"00:02:02,145","00:02:02,178",122.145,122.178,3662,33,2026-06-09 08:36:35.580,380.0,1/3200.0,1.8,0.0,default,24.0,32.102747,35.209634,30.7,731.282,5330.0
3663,"00:02:02,178","00:02:02,211",122.178,122.211,3663,33,2026-06-09 08:36:35.613,360.0,1/3200.0,1.8,0.0,default,24.0,32.102745,35.209636,30.7,731.282,5331.0
3664,"00:02:02,211","00:02:02,245",122.211,122.245,3664,34,2026-06-09 08:36:35.647,360.0,1/3200.0,1.8,0.0,default,24.0,32.102745,35.209636,30.7,731.282,5332.0
3665,"00:02:02,245","00:02:02,278",122.245,122.278,3665,33,2026-06-09 08:36:35.680,360.0,1/3200.0,1.8,0.0,default,24.0,32.102745,35.209636,30.7,731.282,5333.0
3666,"00:02:02,278","00:02:02,311",122.278,122.311,3666,33,2026-06-09 08:36:35.714,360.0,1/3200.0,1.8,0.0,default,24.0,32.102743,35.209638,30.7,731.282,5334.0
3667,"00:02:02,311","00:02:02,345",122.311,122.345,3667,34,2026-06-09 08:36:35.747,360.0,1/3200.0,1.8,0.0,default,24.0,32.102743,35.209638,30.7,731.282,5335.0
3668,"00:02:02,345","00:02:02,378",122.345,122.378,3668,33,2026-06-09 08:36:35.780,360.0,1/3200.0,1.8,0.0,default,24.0,32.102743,35.209638,30.7,731.282,5336.0
3669,"00:02:02,378","00:02:02,411",122.378,122.411,3669,33,2026-06-09 08:36:35.814,360.0,1/3200.0,1.8,0.0,default,24.0,32.102742,35.209639,30.7,731.282,5338.0
3670,"00:02:02,411","00:02:02,445",122.411,122.445,3670,34,2026-06-09 08:36:35.847,360.0,1/3200.0,1.8,0.0,default,24.0,32.102742,35.209639,30.7,731.282,5340.0
3671,"00:02:02,445","00:02:02,478",122.445,122.478,3671,33,2026-06-09 08:36:35.880,360.0,1/3200.0,1.8,0.0,default,24.0,32.102742,35.209639,30.7,731.282,5343.0
3672,"00:02:02,478","00:02:02,512",122.478,122.512,3672,34,2026-06-09 08:36:35.914,360.0,1/3200.0,1.8,0.0,default,24.0,32.102741,35.20964,30.7,731.282,5346.0
3673,"00:02:02,512","00:02:02,545",122.512,122.545,3673,33,2026-06-09 08:36:35.947,360.0,1/3200.0,1.8,0.0,default,24.0,32.102741,35.20964,30.7,731.282,5349.0
3674,"00:02:02,545","00:02:02,578",122.545,122.578,3674,33,2026-06-09 08:36:35.981,340.0,1/3200.0,1.8,0.0,default,24.0,32.102741,35.20964,30.7,731.282,5351.0
3675,"00:02:02,578","00:02:02,612",122.578,122.612,3675,34,2026-06-09 08:36:36.014,340.0,1/3200.0,1.8,0.0,default,24.0,32.102739,35.209642,30.7,731.282,5354.0
3676,"00:02:02,612","00:02:02,645",122.612,122.645,3676,33,2026-06-09 08:36:36.047,340.0,1/3200.0,1.8,0.0,default,24.0,32.102739,35.209642,30.7,731.282,5357.0
3677,"00:02:02,645","00:02:02,678",122.645,122.678,3677,33,2026-06-09 08:36:36.082,340.0,1/3200.0,1.8,0.0,default,24.0,32.102739,35.209642,30.7,731.282,5361.0
3678,"00:02:02,678","00:02:02,712",122.678,122.712,3678,34,2026-06-09 08:36:36.114,350.0,1/3200.0,1.8,0.0,default,24.0,32.102738,35.209643,30.7,731.282,5363.0
3679,"00:02:02,712","00:02:02,745",122.712,122.745,3679,33,2026-06-09 08:36:36.147,350.0,1/3200.0,1.8,0.0,default,24.0,32.102738,35.209643,30.7,731.282,5365.0
3680,"00:02:02,745","00:02:02,778",122.745,122.778,3680,33,2026-06-09 08:36:36.181,350.0,1/3200.0,1.8,0.0,default,24.0,32.102738,35.209643,30.7,731.282,5367.0
3681,"00:02:02,778","00:02:02,812",122.778,122.812,3681,34,2026-06-09 08:36:36.214,350.0,1/3200.0,1.8,0.0,default,24.0,32.102737,35.209644,30.7,731.282,5369.0
3682,"00:02:02,812","00:02:02,845",122.812,122.845,3682,33,2026-06-09 08:36:36.247,350.0,1/3200.0,1.8,0.0,default,24.0,32.102737,35.209644,30.7,731.282,5372.0
3683,"00:02:02,845","00:02:02,879",122.845,122.879,3683,34,2026-06-09 08:36:36.281,350.0,1/3200.0,1.8,0.0,default,24.0,32.102737,35.209644,30.7,731.282,5374.0
3684,"00:02:02,879","00:02:02,912",122.879,122.912,3684,33,2026-06-09 08:36:36.314,340.0,1/3200.0,1.8,0.0,default,24.0,32.102735,35.209645,30.7,731.282,5376.0
3685,"00:02:02,912","00:02:02,945",122.912,122.945,3685,33,2026-06-09 08:36:36.347,340.0,1/3200.0,1.8,0.0,default,24.0,32.102735,35.209645,30.7,731.282,5379.0
3686,"00:02:02,945","00:02:02,979",122.945,122.979,3686,34,2026-06-09 08:36:36.381,340.0,1/3200.0,1.8,0.0,default,24.0,32.102735,35.209645,30.7,731.282,5382.0
3687,"00:02:02,979","00:02:03,012",122.979,123.012,3687,33,2026-06-09 08:36:36.414,340.0,1/3200.0,1.8,0.0,default,24.0,32.102734,35.209647,30.7,731.282,5385.0
3688,"00:02:03,012","00:02:03,045",123.012,123.045,3688,33,2026-06-09 08:36:36.447,340.0,1/3200.0,1.8,0.0,default,24.0,32.102734,35.209647,30.7,731.282,5387.0
3689,"00:02:03,045","00:02:03,079",123.045,123.079,3689,34,2026-06-09 08:36:36.481,340.0,1/3200.0,1.8,0.0,default,24.0,32.102732,35.209648,30.7,731.282,5390.0
3690,"00:02:03,079","00:02:03,112",123.079,123.112,3690,33,2026-06-09 08:36:36.514,340.0,1/3200.0,1.8,0.0,default,24.0,32.102732,35.209648,30.7,731.282,5393.0
3691,"00:02:03,112","00:02:03,145",123.112,123.145,3691,33,2026-06-09 08:36:36.547,340.0,1/3200.0,1.8,0.0,default,24.0,32.102732,35.209648,30.7,731.282,5396.0
3692,"00:02:03,145","00:02:03,179",123.145,123.179,3692,34,2026-06-09 08:36:36.581,340.0,1/3200.0,1.8,0.0,default,24.0,32.102732,35.209648,30.7,731.282,5399.0
3693,"00:02:03,179","00:02:03,212",123.179,123.212,3693,33,2026-06-09 08:36:36.614,340.0,1/2500.0,1.8,0.0,default,24.0,32.10273,35.20965,30.7,731.282,5402.0
3694,"00:02:03,212","00:02:03,246",123.212,123.246,3694,34,2026-06-09 08:36:36.647,340.0,1/2500.0,1.8,0.0,default,24.0,32.10273,35.20965,30.7,731.282,5404.0
3695,"00:02:03,246","00:02:03,279",123.246,123.279,3695,33,2026-06-09 08:36:36.681,340.0,1/2500.0,1.8,0.0,default,24.0,32.10273,35.20965,30.7,731.282,5407.0
3696,"00:02:03,279","00:02:03,312",123.279,123.312,3696,33,2026-06-09 08:36:36.715,340.0,1/2500.0,1.8,0.0,default,24.0,32.102727,35.209652,30.7,731.282,5410.0
3697,"00:02:03,312","00:02:03,346",123.312,123.346,3697,34,2026-06-09 08:36:36.748,340.0,1/2500.0,1.8,0.0,default,24.0,32.102727,35.209652,30.7,731.282,5413.0
3698,"00:02:03,346","00:02:03,379",123.346,123.379,3698,33,2026-06-09 08:36:36.781,340.0,1/2500.0,1.8,0.0,default,24.0,32.102724,35.209654,30.7,731.282,5416.0
3699,"00:02:03,379","00:02:03,412",123.379,123.412,3699,33,2026-06-09 08:36:36.814,340.0,1/2500.0,1.8,0.0,default,24.0,32.102724,35.209654,30.7,731.282,5419.0
3700,"00:02:03,412","00:02:03,446",123.412,123.446,3700,34,2026-06-09 08:36:36.848,330.0,1/2500.0,1.8,0.0,default,24.0,32.102724,35.209654,30.7,731.282,5421.0
3701,"00:02:03,446","00:02:03,479",123.446,123.479,3701,33,2026-06-09 08:36:36.882,330.0,1/2500.0,1.8,0.0,default,24.0,32.102721,35.209656,30.7,731.282,5423.0
3702,"00:02:03,479","00:02:03,512",123.479,123.512,3702,33,2026-06-09 08:36:36.914,330.0,1/2500.0,1.8,0.0,default,24.0,32.102721,35.209656,30.7,731.282,5425.0
3703,"00:02:03,512","00:02:03,546",123.512,123.546,3703,34,2026-06-09 08:36:36.948,330.0,1/2500.0,1.8,0.0,default,24.0,32.102721,35.209656,30.7,731.282,5426.0
3704,"00:02:03,546","00:02:03,579",123.546,123.579,3704,33,2026-06-09 08:36:36.981,330.0,1/2500.0,1.8,0.0,default,24.0,32.102718,35.209658,30.7,731.282,5428.0
3705,"00:02:03,579","00:02:03,613",123.579,123.613,3705,34,2026-06-09 08:36:37.015,330.0,1/2500.0,1.8,0.0,default,24.0,32.102718,35.209658,30.7,731.282,5429.0
